Year_Month,Card_type,Line,Trip
Jul-18,Employee,T3 Bankstown Line,15059
Jul-18,Free Travel,T3 Bankstown Line,1683
Jul-18,School Student,T3 Bankstown Line,37476
Jul-18,Senior/Pensioner,T3 Bankstown Line,257691
Jul-18,Sgl Trip Rail Adult,T3 Bankstown Line,14770
Jul-18,Sgl Trip Rail Child/Youth,T3 Bankstown Line,5480
Jul-18,Adult,T4 Eastern Suburbs & Illawarra Line,4592540
Jul-18,Child/Youth,T4 Eastern Suburbs & Illawarra Line,225519
Jul-18,Concession,T4 Eastern Suburbs & Illawarra Line,242357
Jul-18,Day Pass without SAF,T4 Eastern Suburbs & Illawarra Line,26
Jul-18,Employee,T4 Eastern Suburbs & Illawarra Line,49548
Jul-18,Free Travel,T4 Eastern Suburbs & Illawarra Line,6594
Jul-18,School Student,T4 Eastern Suburbs & Illawarra Line,77247
Jul-18,Senior/Pensioner,T4 Eastern Suburbs & Illawarra Line,486953
Jul-18,Sgl Trip Rail Adult,T4 Eastern Suburbs & Illawarra Line,37817
Jul-18,Sgl Trip Rail Child/Youth,T4 Eastern Suburbs & Illawarra Line,12817
Jul-18,Adult,T5 Cumberland Line,484141
Jul-18,Child/Youth,T5 Cumberland Line,23153
Jul-18,Concession,T5 Cumberland Line,39351
Jul-18,Employee,T5 Cumberland Line,3377
Jul-18,Free Travel,T5 Cumberland Line,124
Jul-18,School Student,T5 Cumberland Line,10990
Jul-18,Senior/Pensioner,T5 Cumberland Line,57335
Jul-18,Sgl Trip Rail Adult,T5 Cumberland Line,1325
Jul-18,Sgl Trip Rail Child/Youth,T5 Cumberland Line,443
Jul-18,Adult,T6 Carlingford Line,34899
Jul-18,Child/Youth,T6 Carlingford Line,1139
Jul-18,Concession,T6 Carlingford Line,2179
Jul-18,Employee,T6 Carlingford Line,1258
Jul-18,Free Travel,T6 Carlingford Line,9
Jul-18,School Student,T6 Carlingford Line,669
Jul-18,Senior/Pensioner,T6 Carlingford Line,3996
Jul-18,Sgl Trip Rail Adult,T6 Carlingford Line,50
Jul-18,Sgl Trip Rail Child/Youth,T6 Carlingford Line,11
Jul-18,Adult,T7 Olympic Park Line,142274
Jul-18,Child/Youth,T7 Olympic Park Line,9716
Jul-18,Concession,T7 Olympic Park Line,8469
Jul-18,Employee,T7 Olympic Park Line,471
Jul-18,Free Travel,T7 Olympic Park Line,82
Jul-18,School Student,T7 Olympic Park Line,1527
Jul-18,Senior/Pensioner,T7 Olympic Park Line,9975
Jul-18,Sgl Trip Rail Adult,T7 Olympic Park Line,1499
Jul-18,Sgl Trip Rail Child/Youth,T7 Olympic Park Line,374
Jul-18,Adult,T8 Airport & South Line,2981146
Jul-18,Child/Youth,T8 Airport & South Line,147963
Jul-18,Concession,T8 Airport & South Line,181514
Jul-18,Day Pass Child/Youth w/o SAF,T8 Airport & South Line,2
Jul-18,Day Pass without SAF,T8 Airport & South Line,25
Jul-18,Employee,T8 Airport & South Line,37089
Jul-18,Free Travel,T8 Airport & South Line,3327
Jul-18,School Student,T8 Airport & South Line,44830
Jul-18,Senior/Pensioner,T8 Airport & South Line,256350
Jul-18,Sgl Trip Rail Adult,T8 Airport & South Line,98773
Jul-18,Sgl Trip Rail Child/Youth,T8 Airport & South Line,15900
Aug-18,Adult,Blue Mountains Line,663242
Aug-18,Child/Youth,Blue Mountains Line,32224
Aug-18,Concession,Blue Mountains Line,76900
Aug-18,Day Pass Child/Youth w/o SAF,Blue Mountains Line,4
Aug-18,Day Pass without SAF,Blue Mountains Line,35
Aug-18,Employee,Blue Mountains Line,13350
Aug-18,Free Travel,Blue Mountains Line,1249
Aug-18,School Student,Blue Mountains Line,37434
Aug-18,Senior/Pensioner,Blue Mountains Line,113974
Aug-18,Sgl Trip Rail Adult,Blue Mountains Line,5789
Aug-18,Sgl Trip Rail Child/Youth,Blue Mountains Line,1735
Aug-18,Adult,Central Coast & Newcastle Line,1212793
Aug-18,Child/Youth,Central Coast & Newcastle Line,58880
Aug-18,Concession,Central Coast & Newcastle Line,143233
Aug-18,Day Pass Child/Youth w/o SAF,Central Coast & Newcastle Line,2
Aug-18,Day Pass without SAF,Central Coast & Newcastle Line,59
Aug-18,Employee,Central Coast & Newcastle Line,23820
Aug-18,Free Travel,Central Coast & Newcastle Line,2590
Aug-18,School Student,Central Coast & Newcastle Line,96514
Aug-18,Senior/Pensioner,Central Coast & Newcastle Line,236962
Aug-18,Sgl Trip Rail Adult,Central Coast & Newcastle Line,12815
Aug-18,Sgl Trip Rail Child/Youth,Central Coast & Newcastle Line,2830
Aug-18,Adult,Hunter Line,43995
Aug-18,Child/Youth,Hunter Line,4049
Aug-18,Concession,Hunter Line,15965
Aug-18,Day Pass without SAF,Hunter Line,16
Aug-18,Employee,Hunter Line,656
Aug-18,Free Travel,Hunter Line,196
Aug-18,School Student,Hunter Line,4744
Aug-18,Senior/Pensioner,Hunter Line,17101
Aug-18,Sgl Trip Rail Adult,Hunter Line,842
Aug-18,Sgl Trip Rail Child/Youth,Hunter Line,397
Aug-18,Adult,South Coast Line,610099
Aug-18,Child/Youth,South Coast Line,27755
Aug-18,Concession,South Coast Line,79719
Aug-18,Day Pass Child/Youth w/o SAF,South Coast Line,4
Aug-18,Day Pass without SAF,South Coast Line,3
Aug-18,Employee,South Coast Line,7470
Aug-18,Free Travel,South Coast Line,883
Aug-18,School Student,South Coast Line,32864
Aug-18,Senior/Pensioner,South Coast Line,105241
Aug-18,Sgl Trip Rail Adult,South Coast Line,5389
Aug-18,Sgl Trip Rail Child/Youth,South Coast Line,1126
Aug-18,Adult,Southern Highlands Line,53550
Aug-18,Child/Youth,Southern Highlands Line,5323
Aug-18,Concession,Southern Highlands Line,7599
Aug-18,Day Pass without SAF,Southern Highlands Line,1
Aug-18,Employee,Southern Highlands Line,795
Aug-18,Free Travel,Southern Highlands Line,188
Aug-18,School Student,Southern Highlands Line,2623
Aug-18,Senior/Pensioner,Southern Highlands Line,18750
Aug-18,Sgl Trip Rail Adult,Southern Highlands Line,406
Aug-18,Sgl Trip Rail Child/Youth,Southern Highlands Line,139
Aug-18,Adult,T1 North Shore Line,2682911
Aug-18,Child/Youth,T1 North Shore Line,109875
Aug-18,Concession,T1 North Shore Line,271024
Aug-18,Day Pass without SAF,T1 North Shore Line,4
Aug-18,Employee,T1 North Shore Line,22208
Aug-18,Free Travel,T1 North Shore Line,3354
Aug-18,School Student,T1 North Shore Line,180210
Aug-18,Senior/Pensioner,T1 North Shore Line,263536
Aug-18,Sgl Trip Rail Adult,T1 North Shore Line,19828
Aug-18,Sgl Trip Rail Child/Youth,T1 North Shore Line,4255
Aug-18,Adult,T1 Northern Line,3606618
Aug-18,Child/Youth,T1 Northern Line,126299
Aug-18,Concession,T1 Northern Line,382292
Aug-18,Day Pass without SAF,T1 Northern Line,7
Aug-18,Employee,T1 Northern Line,29335
Aug-18,Free Travel,T1 Northern Line,2931
Aug-18,School Student,T1 Northern Line,182446
Aug-18,Senior/Pensioner,T1 Northern Line,312264
Aug-18,Sgl Trip Rail Adult,T1 Northern Line,24038
Aug-18,Sgl Trip Rail Child/Youth,T1 Northern Line,4973
Aug-18,Adult,T1 Western Line,3537823
Aug-18,Child/Youth,T1 Western Line,117875
Aug-18,Concession,T1 Western Line,403239
Aug-18,Day Pass Child/Youth w/o SAF,T1 Western Line,4
Aug-18,Day Pass without SAF,T1 Western Line,81
Aug-18,Employee,T1 Western Line,48277
Aug-18,Free Travel,T1 Western Line,4359
Aug-18,School Student,T1 Western Line,179536
Aug-18,Senior/Pensioner,T1 Western Line,374813
Aug-18,Sgl Trip Rail Adult,T1 Western Line,20759
Aug-18,Sgl Trip Rail Child/Youth,T1 Western Line,5847
Aug-18,Adult,T2 Inner West Line,1744309
Aug-18,Child/Youth,T2 Inner West Line,54233
Aug-18,Concession,T2 Inner West Line,153341
Aug-18,Day Pass without SAF,T2 Inner West Line,2
Aug-18,Employee,T2 Inner West Line,18892
Aug-18,Free Travel,T2 Inner West Line,1304
Aug-18,School Student,T2 Inner West Line,59041
Aug-18,Senior/Pensioner,T2 Inner West Line,156952
Aug-18,Sgl Trip Rail Adult,T2 Inner West Line,12842
Aug-18,Sgl Trip Rail Child/Youth,T2 Inner West Line,2559
Aug-18,Adult,T2 Leppington Line,2244451
Aug-18,Child/Youth,T2 Leppington Line,86209
Aug-18,Concession,T2 Leppington Line,277961
Aug-18,Day Pass without SAF,T2 Leppington Line,13
Aug-18,Employee,T2 Leppington Line,26338
Aug-18,Free Travel,T2 Leppington Line,2445
Aug-18,School Student,T2 Leppington Line,94772
Aug-18,Senior/Pensioner,T2 Leppington Line,288467
Aug-18,Sgl Trip Rail Adult,T2 Leppington Line,16133
Aug-18,Sgl Trip Rail Child/Youth,T2 Leppington Line,3968
Aug-18,Adult,T3 Bankstown Line,1965061
Aug-18,Child/Youth,T3 Bankstown Line,79152
Aug-18,Concession,T3 Bankstown Line,223549
Aug-18,Day Pass without SAF,T3 Bankstown Line,7
Aug-18,Employee,T3 Bankstown Line,15701
Aug-18,Free Travel,T3 Bankstown Line,1729
Aug-18,School Student,T3 Bankstown Line,79653
Aug-18,Senior/Pensioner,T3 Bankstown Line,258190
Aug-18,Sgl Trip Rail Adult,T3 Bankstown Line,15391
Aug-18,Sgl Trip Rail Child/Youth,T3 Bankstown Line,3966
Aug-18,Adult,T4 Eastern Suburbs & Illawarra Line,4853759
Aug-18,Child/Youth,T4 Eastern Suburbs & Illawarra Line,154868
Aug-18,Concession,T4 Eastern Suburbs & Illawarra Line,355392
Aug-18,Day Pass without SAF,T4 Eastern Suburbs & Illawarra Line,49
Aug-18,Employee,T4 Eastern Suburbs & Illawarra Line,51343
Aug-18,Free Travel,T4 Eastern Suburbs & Illawarra Line,6859
Aug-18,School Student,T4 Eastern Suburbs & Illawarra Line,179613
Aug-18,Senior/Pensioner,T4 Eastern Suburbs & Illawarra Line,506312
Aug-18,Sgl Trip Rail Adult,T4 Eastern Suburbs & Illawarra Line,38567
Aug-18,Sgl Trip Rail Child/Youth,T4 Eastern Suburbs & Illawarra Line,9445
Aug-18,Adult,T5 Cumberland Line,520653
Aug-18,Child/Youth,T5 Cumberland Line,16205
Aug-18,Concession,T5 Cumberland Line,66978
Aug-18,Employee,T5 Cumberland Line,3381
Aug-18,Free Travel,T5 Cumberland Line,135
Aug-18,School Student,T5 Cumberland Line,23924
Aug-18,Senior/Pensioner,T5 Cumberland Line,61663
Aug-18,Sgl Trip Rail Adult,T5 Cumberland Line,1490
Aug-18,Sgl Trip Rail Child/Youth,T5 Cumberland Line,317
Aug-18,Adult,T6 Carlingford Line,38899
Aug-18,Child/Youth,T6 Carlingford Line,980
Aug-18,Concession,T6 Carlingford Line,4291
Aug-18,Employee,T6 Carlingford Line,1749
Aug-18,Free Travel,T6 Carlingford Line,19
Aug-18,School Student,T6 Carlingford Line,1493
Aug-18,Senior/Pensioner,T6 Carlingford Line,4401
Aug-18,Sgl Trip Rail Adult,T6 Carlingford Line,71
Aug-18,Sgl Trip Rail Child/Youth,T6 Carlingford Line,14
Aug-18,Adult,T7 Olympic Park Line,135406
Aug-18,Child/Youth,T7 Olympic Park Line,6536
Aug-18,Concession,T7 Olympic Park Line,9766
Aug-18,Day Pass without SAF,T7 Olympic Park Line,1
Aug-18,Employee,T7 Olympic Park Line,453
Aug-18,Free Travel,T7 Olympic Park Line,55
Aug-18,School Student,T7 Olympic Park Line,2719
Aug-18,Senior/Pensioner,T7 Olympic Park Line,9229
Aug-18,Sgl Trip Rail Adult,T7 Olympic Park Line,2102
Aug-18,Sgl Trip Rail Child/Youth,T7 Olympic Park Line,394
Aug-18,Adult,T8 Airport & South Line,3155420
Aug-18,Child/Youth,T8 Airport & South Line,101657
Aug-18,Concession,T8 Airport & South Line,269499
Aug-18,Day Pass without SAF,T8 Airport & South Line,34
Aug-18,Employee,T8 Airport & South Line,38512
Aug-18,Free Travel,T8 Airport & South Line,3894
Aug-18,School Student,T8 Airport & South Line,96955
Aug-18,Senior/Pensioner,T8 Airport & South Line,264719
Aug-18,Sgl Trip Rail Adult,T8 Airport & South Line,110146
Aug-18,Sgl Trip Rail Child/Youth,T8 Airport & South Line,11459
Sep-18,Adult,Blue Mountains Line,571384
Sep-18,Child/Youth,Blue Mountains Line,27359
Sep-18,Concession,Blue Mountains Line,54910
Sep-18,Day Pass without SAF,Blue Mountains Line,19
Sep-18,Employee,Blue Mountains Line,10247
Sep-18,Free Travel,Blue Mountains Line,757
Sep-18,School Student,Blue Mountains Line,30478
Sep-18,Senior/Pensioner,Blue Mountains Line,100505
Sep-18,Sgl Trip Rail Adult,Blue Mountains Line,4619
Sep-18,Sgl Trip Rail Child/Youth,Blue Mountains Line,1256
Sep-18,Adult,Central Coast & Newcastle Line,1127437
Sep-18,Child/Youth,Central Coast & Newcastle Line,67121
Sep-18,Concession,Central Coast & Newcastle Line,112482
Sep-18,Day Pass without SAF,Central Coast & Newcastle Line,70
Sep-18,Employee,Central Coast & Newcastle Line,21567
Sep-18,Free Travel,Central Coast & Newcastle Line,2417
Sep-18,School Student,Central Coast & Newcastle Line,81353
Sep-18,Senior/Pensioner,Central Coast & Newcastle Line,228057
Sep-18,Sgl Trip Rail Adult,Central Coast & Newcastle Line,12935
Sep-18,Sgl Trip Rail Child/Youth,Central Coast & Newcastle Line,3193
Sep-18,Adult,Hunter Line,40674
Sep-18,Child/Youth,Hunter Line,4910
Sep-18,Concession,Hunter Line,11406
Sep-18,Day Pass without SAF,Hunter Line,26
Sep-18,Employee,Hunter Line,608
Sep-18,Free Travel,Hunter Line,241
Sep-18,School Student,Hunter Line,4157
Sep-18,Senior/Pensioner,Hunter Line,16025
Sep-18,Sgl Trip Rail Adult,Hunter Line,902
Sep-18,Sgl Trip Rail Child/Youth,Hunter Line,578
Sep-18,Adult,South Coast Line,566203
Sep-18,Child/Youth,South Coast Line,29018
Sep-18,Concession,South Coast Line,64657
Sep-18,Day Pass Child/Youth w/o SAF,South Coast Line,4
Sep-18,Day Pass without SAF,South Coast Line,26
Sep-18,Employee,South Coast Line,6898
Sep-18,Free Travel,South Coast Line,896
Sep-18,School Student,South Coast Line,27706
Sep-18,Senior/Pensioner,South Coast Line,101207
Sep-18,Sgl Trip Rail Adult,South Coast Line,5106
Sep-18,Sgl Trip Rail Child/Youth,South Coast Line,1193
Sep-18,Adult,Southern Highlands Line,54491
Sep-18,Child/Youth,Southern Highlands Line,5690
Sep-18,Concession,Southern Highlands Line,6624
Sep-18,Day Pass without SAF,Southern Highlands Line,1
Sep-18,Employee,Southern Highlands Line,747
Sep-18,Free Travel,Southern Highlands Line,187
Sep-18,School Student,Southern Highlands Line,2565
Sep-18,Senior/Pensioner,Southern Highlands Line,20661
Sep-18,Sgl Trip Rail Adult,Southern Highlands Line,467
Sep-18,Sgl Trip Rail Child/Youth,Southern Highlands Line,151
Sep-18,Adult,Station Link,5666
Sep-18,Child/Youth,Station Link,812
Sep-18,Concession,Station Link,639
Sep-18,Employee,Station Link,23
Sep-18,Free Travel,Station Link,11
Sep-18,Senior/Pensioner,Station Link,484
Sep-18,Sgl Trip Rail Adult,Station Link,6
Sep-18,Sgl Trip Rail Child/Youth,Station Link,1
Sep-18,Adult,T1 North Shore Line,2563569
Sep-18,Child/Youth,T1 North Shore Line,133347
Sep-18,Concession,T1 North Shore Line,223432
Sep-18,Day Pass without SAF,T1 North Shore Line,4
Sep-18,Employee,T1 North Shore Line,23557
Sep-18,Free Travel,T1 North Shore Line,3636
Sep-18,School Student,T1 North Shore Line,159449
Sep-18,Senior/Pensioner,T1 North Shore Line,258882
Sep-18,Sgl Trip Rail Adult,T1 North Shore Line,21485
Sep-18,Sgl Trip Rail Child/Youth,T1 North Shore Line,5298
Sep-18,Adult,T1 Northern Line,3369189
Sep-18,Child/Youth,T1 Northern Line,142217
Sep-18,Concession,T1 Northern Line,299442
Sep-18,Day Pass without SAF,T1 Northern Line,4
Sep-18,Employee,T1 Northern Line,27252
Sep-18,Free Travel,T1 Northern Line,2883
Sep-18,School Student,T1 Northern Line,158638
Sep-18,Senior/Pensioner,T1 Northern Line,298932
Sep-18,Sgl Trip Rail Adult,T1 Northern Line,24072
Sep-18,Sgl Trip Rail Child/Youth,T1 Northern Line,5357
Sep-18,Adult,T1 Western Line,3302273
Sep-18,Child/Youth,T1 Western Line,122927
Sep-18,Concession,T1 Western Line,314803
Sep-18,Day Pass Child/Youth w/o SAF,T1 Western Line,5
Sep-18,Day Pass without SAF,T1 Western Line,84
Sep-18,Employee,T1 Western Line,46623
Sep-18,Free Travel,T1 Western Line,4094
Sep-18,School Student,T1 Western Line,159997
Sep-18,Senior/Pensioner,T1 Western Line,357960
Sep-18,Sgl Trip Rail Adult,T1 Western Line,21059
Sep-18,Sgl Trip Rail Child/Youth,T1 Western Line,5939
Sep-18,Adult,T2 Inner West Line,1627875
Sep-18,Child/Youth,T2 Inner West Line,54569
Sep-18,Concession,T2 Inner West Line,122705
Sep-18,Day Pass without SAF,T2 Inner West Line,3
Sep-18,Employee,T2 Inner West Line,17164
Sep-18,Free Travel,T2 Inner West Line,1173
Sep-18,School Student,T2 Inner West Line,50818
Sep-18,Senior/Pensioner,T2 Inner West Line,145489
Sep-18,Sgl Trip Rail Adult,T2 Inner West Line,13046
Sep-18,Sgl Trip Rail Child/Youth,T2 Inner West Line,2368
Sep-18,Adult,T2 Leppington Line,2116548
Sep-18,Child/Youth,T2 Leppington Line,91524
Sep-18,Concession,T2 Leppington Line,220438
Sep-18,Day Pass without SAF,T2 Leppington Line,27
Sep-18,Employee,T2 Leppington Line,26088
Sep-18,Free Travel,T2 Leppington Line,2560
Sep-18,School Student,T2 Leppington Line,84737
Sep-18,Senior/Pensioner,T2 Leppington Line,282607
Sep-18,Sgl Trip Rail Adult,T2 Leppington Line,16404
Sep-18,Sgl Trip Rail Child/Youth,T2 Leppington Line,4137
Sep-18,Adult,T3 Bankstown Line,1896056
Sep-18,Child/Youth,T3 Bankstown Line,84521
Sep-18,Concession,T3 Bankstown Line,181051
Sep-18,Day Pass without SAF,T3 Bankstown Line,3
Sep-18,Employee,T3 Bankstown Line,15037
Sep-18,Free Travel,T3 Bankstown Line,1613
Sep-18,School Student,T3 Bankstown Line,70791
Sep-18,Senior/Pensioner,T3 Bankstown Line,255322
Sep-18,Sgl Trip Rail Adult,T3 Bankstown Line,15096
Sep-18,Sgl Trip Rail Child/Youth,T3 Bankstown Line,3795
Sep-18,Adult,T4 Eastern Suburbs & Illawarra Line,4420673
Sep-18,Child/Youth,T4 Eastern Suburbs & Illawarra Line,160156
Sep-18,Concession,T4 Eastern Suburbs & Illawarra Line,284382
Sep-18,Day Pass without SAF,T4 Eastern Suburbs & Illawarra Line,28
Sep-18,Employee,T4 Eastern Suburbs & Illawarra Line,47472
Sep-18,Free Travel,T4 Eastern Suburbs & Illawarra Line,6273
Sep-18,School Student,T4 Eastern Suburbs & Illawarra Line,155625
Sep-18,Senior/Pensioner,T4 Eastern Suburbs & Illawarra Line,468524
Sep-18,Sgl Trip Rail Adult,T4 Eastern Suburbs & Illawarra Line,36260
Sep-18,Sgl Trip Rail Child/Youth,T4 Eastern Suburbs & Illawarra Line,9298
Sep-18,Adult,T5 Cumberland Line,480011
Sep-18,Child/Youth,T5 Cumberland Line,17408
Sep-18,Concession,T5 Cumberland Line,50203
Sep-18,Employee,T5 Cumberland Line,3036
Sep-18,Free Travel,T5 Cumberland Line,92
Sep-18,School Student,T5 Cumberland Line,20349
Sep-18,Senior/Pensioner,T5 Cumberland Line,58067
Sep-18,Sgl Trip Rail Adult,T5 Cumberland Line,1422
Sep-18,Sgl Trip Rail Child/Youth,T5 Cumberland Line,306
Sep-18,Adult,T6 Carlingford Line,36493
Sep-18,Child/Youth,T6 Carlingford Line,944
Sep-18,Concession,T6 Carlingford Line,3289
Sep-18,Employee,T6 Carlingford Line,1526
Sep-18,Free Travel,T6 Carlingford Line,17
Sep-18,School Student,T6 Carlingford Line,1236
Sep-18,Senior/Pensioner,T6 Carlingford Line,4285
Sep-18,Sgl Trip Rail Adult,T6 Carlingford Line,98
Sep-18,Sgl Trip Rail Child/Youth,T6 Carlingford Line,15
Sep-18,Adult,T7 Olympic Park Line,114671
Sep-18,Child/Youth,T7 Olympic Park Line,5592
Sep-18,Concession,T7 Olympic Park Line,7186
Sep-18,Day Pass without SAF,T7 Olympic Park Line,2
Sep-18,Employee,T7 Olympic Park Line,375
Sep-18,Free Travel,T7 Olympic Park Line,52
Sep-18,School Student,T7 Olympic Park Line,2140
Sep-18,Senior/Pensioner,T7 Olympic Park Line,8248
Sep-18,Sgl Trip Rail Adult,T7 Olympic Park Line,1472
Sep-18,Sgl Trip Rail Child/Youth,T7 Olympic Park Line,340
Sep-18,Adult,T8 Airport & South Line,2918954
Sep-18,Child/Youth,T8 Airport & South Line,93030
Sep-18,Concession,T8 Airport & South Line,211209
Sep-18,Day Pass without SAF,T8 Airport & South Line,22
Sep-18,Employee,T8 Airport & South Line,35176
Sep-18,Free Travel,T8 Airport & South Line,3531
Sep-18,School Student,T8 Airport & South Line,83588
Sep-18,Senior/Pensioner,T8 Airport & South Line,248517
Sep-18,Sgl Trip Rail Adult,T8 Airport & South Line,109668
Sep-18,Sgl Trip Rail Child/Youth,T8 Airport & South Line,10414
Oct-18,Adult,Blue Mountains Line,625070
Oct-18,Child/Youth,Blue Mountains Line,40505
Oct-18,Concession,Blue Mountains Line,57715
Oct-18,Day Pass without SAF,Blue Mountains Line,33
Oct-18,Employee,Blue Mountains Line,11978
Oct-18,Free Travel,Blue Mountains Line,964
Oct-18,School Student,Blue Mountains Line,19405
Oct-18,Senior/Pensioner,Blue Mountains Line,114671
Oct-18,Sgl Trip Rail Adult,Blue Mountains Line,5274
Oct-18,Sgl Trip Rail Child/Youth,Blue Mountains Line,1905
Oct-18,Adult,Central Coast & Newcastle Line,1073010
Oct-18,Child/Youth,Central Coast & Newcastle Line,68641
Oct-18,Concession,Central Coast & Newcastle Line,111307
Oct-18,Day Pass without SAF,Central Coast & Newcastle Line,62
Oct-18,Employee,Central Coast & Newcastle Line,21797
Oct-18,Free Travel,Central Coast & Newcastle Line,2745
Oct-18,School Student,Central Coast & Newcastle Line,49324
Oct-18,Senior/Pensioner,Central Coast & Newcastle Line,209234
Oct-18,Sgl Trip Rail Adult,Central Coast & Newcastle Line,12353
Oct-18,Sgl Trip Rail Child/Youth,Central Coast & Newcastle Line,3608
Oct-18,Adult,Hunter Line,40193
Oct-18,Child/Youth,Hunter Line,5416
Oct-18,Concession,Hunter Line,10938
Oct-18,Day Pass without SAF,Hunter Line,24
Oct-18,Employee,Hunter Line,574
Oct-18,Free Travel,Hunter Line,232
Oct-18,School Student,Hunter Line,2946
Oct-18,Senior/Pensioner,Hunter Line,16015
Oct-18,Sgl Trip Rail Adult,Hunter Line,907
Oct-18,Sgl Trip Rail Child/Youth,Hunter Line,562
Oct-18,Adult,South Coast Line,619193
Oct-18,Child/Youth,South Coast Line,39578
