Year_Month,Card_type,Line,Trip
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,6
May-19,Adult,Dulwich Hill Line,18580
May-19,CTP,Dulwich Hill Line,1028
May-19,Child/Youth,Dulwich Hill Line,838
May-19,Concession,Dulwich Hill Line,830
May-19,Employee,Dulwich Hill Line,23
May-19,Sgl Trip LR Adult,Dulwich Hill Line,59
May-19,School Student,Dulwich Hill Line,420
May-19,Free Travel,Dulwich Hill Line,32
May-19,Senior/Pensioner,Dulwich Hill Line,4825
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,9
May-19,Adult,Dulwich Hill Line,20068
May-19,CTP,Dulwich Hill Line,1024
May-19,Child/Youth,Dulwich Hill Line,1178
May-19,Concession,Dulwich Hill Line,906
May-19,Employee,Dulwich Hill Line,52
May-19,Sgl Trip LR Adult,Dulwich Hill Line,86
May-19,School Student,Dulwich Hill Line,446
May-19,Free Travel,Dulwich Hill Line,25
May-19,Senior/Pensioner,Dulwich Hill Line,4873
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,13
May-19,Adult,Dulwich Hill Line,21717
May-19,CTP,Dulwich Hill Line,1136
May-19,Child/Youth,Dulwich Hill Line,994
May-19,Concession,Dulwich Hill Line,1174
May-19,Employee,Dulwich Hill Line,37
May-19,Sgl Trip LR Adult,Dulwich Hill Line,57
May-19,School Student,Dulwich Hill Line,421
May-19,Free Travel,Dulwich Hill Line,16
May-19,Senior/Pensioner,Dulwich Hill Line,3938
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,7
May-19,Adult,Dulwich Hill Line,18217
May-19,CTP,Dulwich Hill Line,977
May-19,Child/Youth,Dulwich Hill Line,792
May-19,Concession,Dulwich Hill Line,790
May-19,Employee,Dulwich Hill Line,47
May-19,Sgl Trip LR Adult,Dulwich Hill Line,76
May-19,Free Travel,Dulwich Hill Line,30
May-19,Senior/Pensioner,Dulwich Hill Line,4554
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,11
May-19,Adult,Dulwich Hill Line,18972
May-19,CTP,Dulwich Hill Line,780
May-19,Child/Youth,Dulwich Hill Line,1827
May-19,Day Pass without SAF,Dulwich Hill Line,1
May-19,Concession,Dulwich Hill Line,684
May-19,Employee,Dulwich Hill Line,46
May-19,Sgl Trip LR Adult,Dulwich Hill Line,77
May-19,Free Travel,Dulwich Hill Line,40
May-19,Senior/Pensioner,Dulwich Hill Line,4457
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,21
May-19,Adult,Dulwich Hill Line,16215
May-19,CTP,Dulwich Hill Line,867
May-19,Child/Youth,Dulwich Hill Line,1338
May-19,Concession,Dulwich Hill Line,888
May-19,Employee,Dulwich Hill Line,26
May-19,Sgl Trip LR Adult,Dulwich Hill Line,55
May-19,School Student,Dulwich Hill Line,429
May-19,Free Travel,Dulwich Hill Line,21
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,15
May-19,Senior/Pensioner,Dulwich Hill Line,4012
May-19,Adult,Dulwich Hill Line,19270
May-19,CTP,Dulwich Hill Line,876
May-19,Child/Youth,Dulwich Hill Line,777
May-19,Concession,Dulwich Hill Line,876
May-19,Employee,Dulwich Hill Line,41
May-19,Sgl Trip LR Adult,Dulwich Hill Line,45
May-19,School Student,Dulwich Hill Line,462
May-19,Free Travel,Dulwich Hill Line,34
May-19,Senior/Pensioner,Dulwich Hill Line,4313
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,4
May-19,Adult,Dulwich Hill Line,19821
May-19,CTP,Dulwich Hill Line,941
May-19,Child/Youth,Dulwich Hill Line,1144
May-19,Day Pass without SAF,Dulwich Hill Line,1
May-19,Concession,Dulwich Hill Line,926
May-19,Employee,Dulwich Hill Line,35
May-19,Sgl Trip LR Adult,Dulwich Hill Line,30
May-19,School Student,Dulwich Hill Line,420
May-19,Free Travel,Dulwich Hill Line,30
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,1
May-19,Senior/Pensioner,Dulwich Hill Line,5412
May-19,Adult,Dulwich Hill Line,19001
May-19,CTP,Dulwich Hill Line,1034
May-19,Child/Youth,Dulwich Hill Line,1026
May-19,Day Pass without SAF,Dulwich Hill Line,1
May-19,Concession,Dulwich Hill Line,853
May-19,Employee,Dulwich Hill Line,44
May-19,Sgl Trip LR Adult,Dulwich Hill Line,61
May-19,Free Travel,Dulwich Hill Line,35
May-19,Senior/Pensioner,Dulwich Hill Line,5267
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,17
May-19,Adult,Dulwich Hill Line,18835
May-19,CTP,Dulwich Hill Line,723
May-19,Child/Youth,Dulwich Hill Line,1822
May-19,Day Pass without SAF,Dulwich Hill Line,1
May-19,Concession,Dulwich Hill Line,740
May-19,Employee,Dulwich Hill Line,42
May-19,Sgl Trip LR Adult,Dulwich Hill Line,66
May-19,School Student,Dulwich Hill Line,483
May-19,Free Travel,Dulwich Hill Line,38
May-19,Senior/Pensioner,Dulwich Hill Line,4778
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,7
May-19,Adult,Dulwich Hill Line,20897
May-19,CTP,Dulwich Hill Line,987
May-19,Child/Youth,Dulwich Hill Line,1003
May-19,Day Pass without SAF,Dulwich Hill Line,2
May-19,Concession,Dulwich Hill Line,965
May-19,Employee,Dulwich Hill Line,58
May-19,Sgl Trip LR Adult,Dulwich Hill Line,101
May-19,School Student,Dulwich Hill Line,331
May-19,Free Travel,Dulwich Hill Line,22
May-19,Senior/Pensioner,Dulwich Hill Line,5027
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,13
May-19,Adult,Dulwich Hill Line,22252
May-19,CTP,Dulwich Hill Line,1218
May-19,Child/Youth,Dulwich Hill Line,1212
May-19,Concession,Dulwich Hill Line,1040
May-19,Employee,Dulwich Hill Line,72
May-19,Sgl Trip LR Adult,Dulwich Hill Line,100
May-19,School Student,Dulwich Hill Line,417
May-19,Free Travel,Dulwich Hill Line,29
May-19,Senior/Pensioner,Dulwich Hill Line,4467
May-19,Sgl Trip LR Child/Youth,Dulwich Hill Line,15
May-19,Adult,Dulwich Hill Line,21303
May-19,CTP,Dulwich Hill Line,1001
May-19,Child/Youth,Dulwich Hill Line,1007
May-19,Day Pass without SAF,Dulwich Hill Line,1
May-19,Concession,Dulwich Hill Line,1025
May-19,Employee,Newcastle Light Rail,5
May-19,Sgl Trip LR Adult,Newcastle Light Rail,23
May-19,Senior/Pensioner,Newcastle Light Rail,713
May-19,School Student,Newcastle Light Rail,74
May-19,Free Travel,Newcastle Light Rail,21
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,2
May-19,Adult,Newcastle Light Rail,1932
May-19,CTP,Newcastle Light Rail,198
May-19,Child/Youth,Newcastle Light Rail,48
May-19,Concession,Newcastle Light Rail,485
May-19,Employee,Newcastle Light Rail,15
May-19,Sgl Trip LR Adult,Newcastle Light Rail,36
May-19,Senior/Pensioner,Newcastle Light Rail,939
May-19,School Student,Newcastle Light Rail,67
May-19,Free Travel,Newcastle Light Rail,26
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,13
May-19,Adult,Newcastle Light Rail,2017
May-19,CTP,Newcastle Light Rail,190
May-19,Child/Youth,Newcastle Light Rail,63
May-19,Concession,Newcastle Light Rail,425
May-19,Employee,Newcastle Light Rail,2
May-19,Sgl Trip LR Adult,Newcastle Light Rail,51
May-19,Senior/Pensioner,Newcastle Light Rail,507
May-19,Free Travel,Newcastle Light Rail,5
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,30
May-19,Adult,Newcastle Light Rail,1265
May-19,CTP,Newcastle Light Rail,214
May-19,Child/Youth,Newcastle Light Rail,159
May-19,Concession,Newcastle Light Rail,99
May-19,Employee,Newcastle Light Rail,16
May-19,Sgl Trip LR Adult,Newcastle Light Rail,12
May-19,Senior/Pensioner,Newcastle Light Rail,825
May-19,School Student,Newcastle Light Rail,47
May-19,Free Travel,Newcastle Light Rail,14
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,2
May-19,Adult,Newcastle Light Rail,1809
May-19,CTP,Newcastle Light Rail,124
May-19,Child/Youth,Newcastle Light Rail,75
May-19,Concession,Newcastle Light Rail,370
May-19,Employee,Newcastle Light Rail,17
May-19,Sgl Trip LR Adult,Newcastle Light Rail,23
May-19,Senior/Pensioner,Newcastle Light Rail,820
May-19,School Student,Newcastle Light Rail,70
May-19,Free Travel,Newcastle Light Rail,25
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,3
May-19,Adult,Newcastle Light Rail,2033
May-19,CTP,Newcastle Light Rail,160
May-19,Child/Youth,Newcastle Light Rail,97
May-19,Concession,Newcastle Light Rail,392
May-19,Employee,Newcastle Light Rail,19
May-19,Sgl Trip LR Adult,Newcastle Light Rail,41
May-19,Senior/Pensioner,Newcastle Light Rail,931
May-19,School Student,Newcastle Light Rail,72
May-19,Free Travel,Newcastle Light Rail,13
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,5
May-19,Adult,Newcastle Light Rail,2291
May-19,CTP,Newcastle Light Rail,262
May-19,Child/Youth,Newcastle Light Rail,155
May-19,Concession,Newcastle Light Rail,356
May-19,Employee,Newcastle Light Rail,19
May-19,Sgl Trip LR Adult,Newcastle Light Rail,14
May-19,Senior/Pensioner,Newcastle Light Rail,739
May-19,School Student,Newcastle Light Rail,74
May-19,Free Travel,Newcastle Light Rail,16
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,3
May-19,Adult,Newcastle Light Rail,1881
May-19,CTP,Newcastle Light Rail,129
May-19,Child/Youth,Newcastle Light Rail,84
May-19,Concession,Newcastle Light Rail,384
May-19,Day Pass without SAF,Newcastle Light Rail,1
May-19,Employee,Newcastle Light Rail,15
May-19,Sgl Trip LR Adult,Newcastle Light Rail,16
May-19,Senior/Pensioner,Newcastle Light Rail,920
May-19,School Student,Newcastle Light Rail,71
May-19,Free Travel,Newcastle Light Rail,20
May-19,Adult,Newcastle Light Rail,1926
May-19,CTP,Newcastle Light Rail,198
May-19,Child/Youth,Newcastle Light Rail,76
May-19,Concession,Newcastle Light Rail,413
May-19,Employee,Newcastle Light Rail,3
May-19,Sgl Trip LR Adult,Newcastle Light Rail,35
May-19,Senior/Pensioner,Newcastle Light Rail,513
May-19,Free Travel,Newcastle Light Rail,2
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,21
May-19,Adult,Newcastle Light Rail,1090
May-19,CTP,Newcastle Light Rail,100
May-19,Child/Youth,Newcastle Light Rail,299
May-19,Concession,Newcastle Light Rail,52
May-19,Employee,Newcastle Light Rail,12
May-19,Sgl Trip LR Adult,Newcastle Light Rail,23
May-19,Senior/Pensioner,Newcastle Light Rail,918
May-19,School Student,Newcastle Light Rail,60
May-19,Free Travel,Newcastle Light Rail,15
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,4
May-19,Adult,Newcastle Light Rail,2202
May-19,CTP,Newcastle Light Rail,204
May-19,Child/Youth,Newcastle Light Rail,91
May-19,Concession,Newcastle Light Rail,328
May-19,Employee,Newcastle Light Rail,9
May-19,Sgl Trip LR Adult,Newcastle Light Rail,10
May-19,Senior/Pensioner,Newcastle Light Rail,898
May-19,School Student,Newcastle Light Rail,77
May-19,Free Travel,Newcastle Light Rail,14
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,1
May-19,Adult,Newcastle Light Rail,2020
May-19,CTP,Newcastle Light Rail,185
May-19,Child/Youth,Newcastle Light Rail,90
May-19,Concession,Newcastle Light Rail,368
May-19,Day Pass without SAF,Newcastle Light Rail,2
May-19,Employee,Newcastle Light Rail,11
May-19,Sgl Trip LR Adult,Newcastle Light Rail,14
May-19,Senior/Pensioner,Newcastle Light Rail,716
May-19,School Student,Newcastle Light Rail,78
May-19,Free Travel,Newcastle Light Rail,13
May-19,Adult,Newcastle Light Rail,1718
May-19,CTP,Newcastle Light Rail,148
May-19,Child/Youth,Newcastle Light Rail,98
May-19,Concession,Newcastle Light Rail,361
May-19,Employee,Newcastle Light Rail,5
May-19,Sgl Trip LR Adult,Newcastle Light Rail,52
May-19,Senior/Pensioner,Newcastle Light Rail,657
May-19,Free Travel,Newcastle Light Rail,4
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,45
May-19,Adult,Newcastle Light Rail,1505
May-19,CTP,Newcastle Light Rail,134
May-19,Child/Youth,Newcastle Light Rail,378
May-19,Concession,Newcastle Light Rail,93
May-19,Day Pass without SAF,Newcastle Light Rail,1
May-19,Employee,Newcastle Light Rail,15
May-19,Sgl Trip LR Adult,Newcastle Light Rail,33
May-19,Senior/Pensioner,Newcastle Light Rail,892
May-19,School Student,Newcastle Light Rail,62
May-19,Free Travel,Newcastle Light Rail,21
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,2
May-19,Adult,Newcastle Light Rail,1954
May-19,CTP,Newcastle Light Rail,153
May-19,Child/Youth,Newcastle Light Rail,73
May-19,Concession,Newcastle Light Rail,418
May-19,Employee,Newcastle Light Rail,8
May-19,Sgl Trip LR Adult,Newcastle Light Rail,12
May-19,Senior/Pensioner,Newcastle Light Rail,740
May-19,School Student,Newcastle Light Rail,72
May-19,Free Travel,Newcastle Light Rail,22
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,4
May-19,Employee,Newcastle Light Rail,4
May-19,Sgl Trip LR Adult,Newcastle Light Rail,44
May-19,Adult,Newcastle Light Rail,1943
May-19,Senior/Pensioner,Newcastle Light Rail,575
May-19,Free Travel,Newcastle Light Rail,12
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,46
May-19,Adult,Newcastle Light Rail,1397
May-19,Employee,Newcastle Light Rail,10
May-19,Sgl Trip LR Adult,Newcastle Light Rail,10
May-19,CTP,Newcastle Light Rail,225
May-19,CTP,Newcastle Light Rail,220
May-19,Child/Youth,Newcastle Light Rail,99
May-19,Child/Youth,Newcastle Light Rail,345
May-19,Concession,Newcastle Light Rail,115
May-19,Employee,Newcastle Light Rail,4
May-19,Sgl Trip LR Adult,Newcastle Light Rail,37
May-19,Concession,Newcastle Light Rail,375
May-19,Senior/Pensioner,Newcastle Light Rail,777
May-19,School Student,Newcastle Light Rail,65
May-19,Free Travel,Newcastle Light Rail,22
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,1
May-19,Senior/Pensioner,Newcastle Light Rail,579
May-19,Free Travel,Newcastle Light Rail,16
May-19,Adult,Newcastle Light Rail,1877
May-19,CTP,Newcastle Light Rail,179
May-19,Child/Youth,Newcastle Light Rail,57
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,33
May-19,Concession,Newcastle Light Rail,449
May-19,Adult,Newcastle Light Rail,1277
May-19,CTP,Newcastle Light Rail,178
May-19,Child/Youth,Newcastle Light Rail,204
May-19,Concession,Newcastle Light Rail,76
May-19,Employee,Newcastle Light Rail,17
May-19,Sgl Trip LR Adult,Newcastle Light Rail,20
May-19,Senior/Pensioner,Newcastle Light Rail,989
May-19,School Student,Newcastle Light Rail,78
May-19,Free Travel,Newcastle Light Rail,16
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,6
May-19,Adult,Newcastle Light Rail,2101
May-19,CTP,Newcastle Light Rail,179
May-19,Child/Youth,Newcastle Light Rail,440
May-19,Concession,Newcastle Light Rail,441
May-19,Employee,Newcastle Light Rail,12
May-19,Sgl Trip LR Adult,Newcastle Light Rail,24
May-19,Senior/Pensioner,Newcastle Light Rail,874
May-19,School Student,Newcastle Light Rail,87
May-19,Free Travel,Newcastle Light Rail,13
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,5
May-19,Adult,Newcastle Light Rail,2012
May-19,CTP,Newcastle Light Rail,162
May-19,Child/Youth,Newcastle Light Rail,111
May-19,Concession,Newcastle Light Rail,363
May-19,Employee,Newcastle Light Rail,12
May-19,Sgl Trip LR Adult,Newcastle Light Rail,18
May-19,Senior/Pensioner,Newcastle Light Rail,1024
May-19,School Student,Newcastle Light Rail,65
May-19,Free Travel,Newcastle Light Rail,17
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,10
May-19,Adult,Newcastle Light Rail,2206
May-19,CTP,Newcastle Light Rail,231
May-19,Child/Youth,Newcastle Light Rail,108
May-19,Concession,Newcastle Light Rail,366
May-19,Employee,Newcastle Light Rail,13
May-19,Sgl Trip LR Adult,Newcastle Light Rail,14
May-19,Senior/Pensioner,Newcastle Light Rail,911
May-19,School Student,Newcastle Light Rail,65
May-19,Free Travel,Newcastle Light Rail,16
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,2
May-19,Adult,Newcastle Light Rail,1994
May-19,CTP,Newcastle Light Rail,196
May-19,Child/Youth,Newcastle Light Rail,88
May-19,Concession,Newcastle Light Rail,389
May-19,Employee,Newcastle Light Rail,3
May-19,Sgl Trip LR Adult,Newcastle Light Rail,34
May-19,Senior/Pensioner,Newcastle Light Rail,626
May-19,Free Travel,Newcastle Light Rail,8
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,22
May-19,Adult,Newcastle Light Rail,1328
May-19,CTP,Newcastle Light Rail,115
May-19,Child/Youth,Newcastle Light Rail,302
May-19,Concession,Newcastle Light Rail,103
May-19,Employee,Newcastle Light Rail,7
May-19,Sgl Trip LR Adult,Newcastle Light Rail,40
May-19,Senior/Pensioner,Newcastle Light Rail,478
May-19,Free Travel,Newcastle Light Rail,13
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,20
May-19,Adult,Newcastle Light Rail,1293
May-19,CTP,Newcastle Light Rail,193
May-19,Child/Youth,Newcastle Light Rail,167
May-19,Concession,Newcastle Light Rail,123
May-19,Employee,Newcastle Light Rail,14
May-19,Sgl Trip LR Adult,Newcastle Light Rail,9
May-19,Senior/Pensioner,Newcastle Light Rail,707
May-19,School Student,Newcastle Light Rail,66
May-19,Free Travel,Newcastle Light Rail,16
May-19,Adult,Newcastle Light Rail,1736
May-19,CTP,Newcastle Light Rail,136
May-19,Child/Youth,Newcastle Light Rail,82
May-19,Concession,Newcastle Light Rail,395
May-19,Employee,Newcastle Light Rail,12
May-19,Sgl Trip LR Adult,Newcastle Light Rail,17
May-19,Senior/Pensioner,Newcastle Light Rail,984
May-19,School Student,Newcastle Light Rail,45
May-19,Free Travel,Newcastle Light Rail,28
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,4
May-19,Adult,Newcastle Light Rail,1948
May-19,CTP,Newcastle Light Rail,140
May-19,Child/Youth,Newcastle Light Rail,94
May-19,Concession,Newcastle Light Rail,428
May-19,Employee,Newcastle Light Rail,22
May-19,Sgl Trip LR Adult,Newcastle Light Rail,13
May-19,Senior/Pensioner,Newcastle Light Rail,980
May-19,School Student,Newcastle Light Rail,67
May-19,Free Travel,Newcastle Light Rail,26
May-19,Adult,Newcastle Light Rail,1982
May-19,CTP,Newcastle Light Rail,152
May-19,Child/Youth,Newcastle Light Rail,94
May-19,Concession,Newcastle Light Rail,385
May-19,Employee,Newcastle Light Rail,1
May-19,Sgl Trip LR Adult,Newcastle Light Rail,30
May-19,Senior/Pensioner,Newcastle Light Rail,598
May-19,Free Travel,Newcastle Light Rail,6
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,27
May-19,Adult,Newcastle Light Rail,1236
May-19,CTP,Newcastle Light Rail,156
May-19,Child/Youth,Newcastle Light Rail,229
May-19,Concession,Newcastle Light Rail,111
May-19,Employee,Newcastle Light Rail,6
May-19,Sgl Trip LR Adult,Newcastle Light Rail,37
May-19,Senior/Pensioner,Newcastle Light Rail,894
May-19,School Student,Newcastle Light Rail,75
May-19,Free Travel,Newcastle Light Rail,16
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,6
May-19,Adult,Newcastle Light Rail,1960
May-19,CTP,Newcastle Light Rail,183
May-19,Child/Youth,Newcastle Light Rail,103
May-19,Concession,Newcastle Light Rail,415
May-19,Employee,Newcastle Light Rail,5
May-19,Sgl Trip LR Adult,Newcastle Light Rail,19
May-19,Senior/Pensioner,Newcastle Light Rail,846
May-19,School Student,Newcastle Light Rail,63
May-19,Free Travel,Newcastle Light Rail,26
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,2
May-19,Adult,Newcastle Light Rail,2128
May-19,CTP,Newcastle Light Rail,265
May-19,Child/Youth,Newcastle Light Rail,105
May-19,Concession,Newcastle Light Rail,337
May-19,Employee,Newcastle Light Rail,16
May-19,Sgl Trip LR Adult,Newcastle Light Rail,26
May-19,Senior/Pensioner,Newcastle Light Rail,827
May-19,School Student,Newcastle Light Rail,80
May-19,Free Travel,Newcastle Light Rail,13
May-19,Sgl Trip LR Child/Youth,Newcastle Light Rail,12
May-19,Adult,Newcastle Light Rail,1994
May-19,CTP,Newcastle Light Rail,191
May-19,Child/Youth,Newcastle Light Rail,112
May-19,Concession,Newcastle Light Rail,328
Jun-19,Employee,Dulwich Hill Line,45
Jun-19,Sgl Trip LR Adult,Dulwich Hill Line,56
Jun-19,School Student,Dulwich Hill Line,419
